0.75	0.963	0.5	0.009861541461658
1.25	0.971	0.5	0.009861541461658
1.75	0.957	0.5	0.0110113577727725
2.25	0.955	0.5	0.0135092560861065
2.75	0.94	0.5	0.0185607111932705
3.25	0.914	0.5	0.026405491853022
3.75	0.993	0.5	0.0418718282380885

This is the new line
