0.75	0.963	0.5	0.019723082923316
1.25	0.971	0.5	0.019723082923316
1.75	0.957	0.5	0.022022715545545
2.25	0.955	0.5	0.027018512172213
2.75	0.94	0.5	0.037121422386541
3.25	0.914	0.5	0.052810983706044
3.75	0.993	0.5	0.083743656476177

